starttime	seconds	ctime	dtime	ttime	wait
Sun Dec 14 18:39:11 2025	1765712351	0	6	6	4
Sun Dec 14 18:39:11 2025	1765712351	0	6	6	4
Sun Dec 14 18:39:03 2025	1765712343	0	6	6	6
Sun Dec 14 18:39:03 2025	1765712343	0	6	6	6
Sun Dec 14 18:39:03 2025	1765712343	0	6	6	5
Sun Dec 14 18:39:03 2025	1765712343	0	6	6	5
Sun Dec 14 18:39:11 2025	1765712351	0	6	6	6
Sun Dec 14 18:39:10 2025	1765712350	0	6	6	6
Sun Dec 14 18:39:10 2025	1765712350	0	6	6	6
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:04 2025	1765712344	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	4
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	4
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	4
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	4
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	4
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	4
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	4
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	4
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	5
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	5
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	4
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	5
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	5
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	5
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	5
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	6
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	6
Sun Dec 14 18:39:04 2025	1765712344	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	5
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	5
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	5
Sun Dec 14 18:39:10 2025	1765712350	0	7	7	7
Sun Dec 14 18:39:10 2025	1765712350	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	6
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	6
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	6
Sun Dec 14 18:39:11 2025	1765712351	1	6	7	5
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	5
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	5
Sun Dec 14 18:39:11 2025	1765712351	1	7	7	5
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	5
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	7
Sun Dec 14 18:39:10 2025	1765712350	0	7	7	7
Sun Dec 14 18:39:10 2025	1765712350	0	7	7	6
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	6
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	6
Sun Dec 14 18:39:11 2025	1765712351	0	7	7	6
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	6
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	6
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	6
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	6
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	7
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	6
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	6
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	6
Sun Dec 14 18:39:03 2025	1765712343	0	7	7	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	3
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	3
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	3
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	3
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	3
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	3
Sun Dec 14 18:39:10 2025	1765712350	0	8	8	8
Sun Dec 14 18:39:10 2025	1765712350	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	1	7	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:03 2025	1765712343	0	8	8	8
Sun Dec 14 18:39:03 2025	1765712343	1	7	8	4
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	4
Sun Dec 14 18:39:11 2025	1765712351	1	7	8	3
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	5
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	5
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	5
Sun Dec 14 18:39:10 2025	1765712350	0	8	8	8
Sun Dec 14 18:39:10 2025	1765712350	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:03 2025	1765712343	0	8	8	7
Sun Dec 14 18:39:10 2025	1765712350	0	8	8	8
Sun Dec 14 18:39:10 2025	1765712350	0	8	8	7
Sun Dec 14 18:39:10 2025	1765712350	0	8	8	7
Sun Dec 14 18:39:10 2025	1765712350	0	8	8	7
Sun Dec 14 18:39:10 2025	1765712350	0	8	8	8
Sun Dec 14 18:39:10 2025	1765712350	0	8	8	8
Sun Dec 14 18:39:10 2025	1765712350	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	1	8	8	3
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	5
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	5
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	5
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	5
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	5
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	5
Sun Dec 14 18:39:11 2025	1765712351	1	7	8	4
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	1	7	8	5
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:03 2025	1765712343	0	8	8	7
Sun Dec 14 18:39:03 2025	1765712343	0	8	8	7
Sun Dec 14 18:39:03 2025	1765712343	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:10 2025	1765712350	1	7	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	1	7	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	1	7	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	8
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	6
Sun Dec 14 18:39:11 2025	1765712351	1	7	8	5
Sun Dec 14 18:39:11 2025	1765712351	1	7	8	6
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	8	8	7
Sun Dec 14 18:39:03 2025	1765712343	0	8	8	7
Sun Dec 14 18:39:03 2025	1765712343	1	7	8	6
Sun Dec 14 18:39:03 2025	1765712343	0	8	8	7
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	7
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	7
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	7
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	7
Sun Dec 14 18:39:11 2025	1765712351	1	7	9	6
Sun Dec 14 18:39:01 2025	1765712341	0	9	9	4
Sun Dec 14 18:39:10 2025	1765712350	1	8	9	8
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	9
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	9
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	7
Sun Dec 14 18:39:10 2025	1765712350	1	8	9	6
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	7
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	7
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	9
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	9
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	8
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	8
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	8
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	8
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	9
Sun Dec 14 18:39:10 2025	1765712350	1	8	9	8
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	9
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	8
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	8
Sun Dec 14 18:39:02 2025	1765712342	0	9	9	9
Sun Dec 14 18:39:11 2025	1765712351	1	8	9	8
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	8
Sun Dec 14 18:39:03 2025	1765712343	0	9	9	9
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	8
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	8
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	8
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	8
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	8
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	7
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	8
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	8
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	9
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	9
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	8
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	9
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	8
Sun Dec 14 18:39:11 2025	1765712351	1	8	9	3
Sun Dec 14 18:39:10 2025	1765712350	0	9	9	8
Sun Dec 14 18:39:11 2025	1765712351	1	9	9	7
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	8
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	9
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	7
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	7
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	7
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	7
Sun Dec 14 18:39:11 2025	1765712351	0	9	9	7
Sun Dec 14 18:39:11 2025	1765712351	1	8	9	8
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	8
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	8
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	8
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	9
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	6
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	9
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	10
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	10
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	10
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	9
Sun Dec 14 18:39:10 2025	1765712350	1	9	10	8
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	9
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	9
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	9
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	9
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	9
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	10
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	8
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	9
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	9
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	9
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	9
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	6
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	6
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	6
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	9
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	10
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	9
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	10
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	9
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	9
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	8
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	9
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	10
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	10
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	8
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:11 2025	1765712351	0	10	10	10
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	7
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	7
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	7
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	7
Sun Dec 14 18:39:10 2025	1765712350	0	10	10	7
Sun Dec 14 18:39:11 2025	1765712351	1	10	10	9
Sun Dec 14 18:39:02 2025	1765712342	1	9	10	8
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	9
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	9
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	9
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	8
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	9
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	9
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	7
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	11
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	11
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	11
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	11
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	7
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:11 2025	1765712351	1	9	11	4
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	6
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	9
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	9
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	9
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	9
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	9
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	9
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	9
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	10
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	8
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	8
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	10
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	10
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	10
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	10
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	11
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	11
Sun Dec 14 18:39:11 2025	1765712351	1	10	11	9
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:03 2025	1765712343	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	10
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	10
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	10
Sun Dec 14 18:39:10 2025	1765712350	1	10	11	9
Sun Dec 14 18:39:03 2025	1765712343	0	11	11	11
Sun Dec 14 18:39:03 2025	1765712343	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	1	10	11	8
Sun Dec 14 18:39:10 2025	1765712350	1	10	11	8
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	1	10	11	10
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	10
Sun Dec 14 18:39:11 2025	1765712351	0	11	11	10
Sun Dec 14 18:39:10 2025	1765712350	1	10	11	6
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	7
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	11	11	11
Sun Dec 14 18:39:02 2025	1765712342	0	11	11	11
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	8
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	8
Sun Dec 14 18:39:11 2025	1765712351	0	12	12	8
Sun Dec 14 18:39:11 2025	1765712351	0	12	12	8
Sun Dec 14 18:39:11 2025	1765712351	0	12	12	7
Sun Dec 14 18:39:11 2025	1765712351	0	12	12	8
Sun Dec 14 18:39:02 2025	1765712342	0	12	12	11
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	11
Sun Dec 14 18:39:10 2025	1765712350	1	10	12	9
Sun Dec 14 18:39:11 2025	1765712351	0	12	12	9
Sun Dec 14 18:39:10 2025	1765712350	1	10	12	7
Sun Dec 14 18:39:11 2025	1765712351	0	12	12	12
Sun Dec 14 18:39:02 2025	1765712342	0	12	12	12
Sun Dec 14 18:39:02 2025	1765712342	0	12	12	12
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	11
Sun Dec 14 18:39:10 2025	1765712350	1	11	12	11
Sun Dec 14 18:39:11 2025	1765712351	1	11	12	11
Sun Dec 14 18:39:11 2025	1765712351	0	12	12	11
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	12
Sun Dec 14 18:39:10 2025	1765712350	1	11	12	11
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	12
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	12
Sun Dec 14 18:39:11 2025	1765712351	1	12	12	8
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	12
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	12
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	12
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	12
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	12
Sun Dec 14 18:39:10 2025	1765712350	0	12	12	11
Sun Dec 14 18:39:03 2025	1765712343	0	12	12	12
Sun Dec 14 18:39:02 2025	1765712342	0	12	12	11
Sun Dec 14 18:39:11 2025	1765712351	0	12	12	11
Sun Dec 14 18:39:11 2025	1765712351	0	12	12	11
Sun Dec 14 18:39:11 2025	1765712351	0	13	13	9
Sun Dec 14 18:39:11 2025	1765712351	0	13	13	9
Sun Dec 14 18:39:11 2025	1765712351	0	13	13	10
Sun Dec 14 18:39:11 2025	1765712351	0	13	13	10
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	11
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	12
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	12
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	12
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	12
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	12
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	13
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	13
Sun Dec 14 18:39:11 2025	1765712351	0	13	13	13
Sun Dec 14 18:39:11 2025	1765712351	0	13	13	13
Sun Dec 14 18:39:11 2025	1765712351	0	13	13	13
Sun Dec 14 18:39:11 2025	1765712351	0	13	13	13
Sun Dec 14 18:39:10 2025	1765712350	0	13	13	13
Sun Dec 14 18:39:11 2025	1765712351	0	13	13	11
Sun Dec 14 18:39:04 2025	1765712344	0	13	13	13
Sun Dec 14 18:39:10 2025	1765712350	0	13	13	12
Sun Dec 14 18:39:10 2025	1765712350	0	13	13	12
Sun Dec 14 18:39:10 2025	1765712350	0	13	13	12
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	13
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	13
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	13
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	13
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	13
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	13
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	13
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	13
Sun Dec 14 18:39:02 2025	1765712342	0	13	13	12
Sun Dec 14 18:39:10 2025	1765712350	0	13	13	12
Sun Dec 14 18:39:10 2025	1765712350	0	13	13	12
Sun Dec 14 18:39:10 2025	1765712350	0	13	13	12
Sun Dec 14 18:39:10 2025	1765712350	0	13	13	12
Sun Dec 14 18:39:10 2025	1765712350	0	13	13	12
Sun Dec 14 18:39:11 2025	1765712351	1	13	13	9
Sun Dec 14 18:39:11 2025	1765712351	0	13	13	10
Sun Dec 14 18:39:11 2025	1765712351	0	14	14	11
Sun Dec 14 18:39:11 2025	1765712351	1	13	14	10
Sun Dec 14 18:39:03 2025	1765712343	0	14	14	14
Sun Dec 14 18:39:11 2025	1765712351	0	14	14	10
Sun Dec 14 18:39:11 2025	1765712351	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:02 2025	1765712342	0	14	14	14
Sun Dec 14 18:39:02 2025	1765712342	0	14	14	14
Sun Dec 14 18:39:02 2025	1765712342	0	14	14	13
Sun Dec 14 18:39:11 2025	1765712351	0	14	14	13
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	1	13	14	13
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:10 2025	1765712350	0	14	14	14
Sun Dec 14 18:39:04 2025	1765712344	0	14	14	14
